,label,data
17,0,얘 얘가 에이 비잖아
18,0,자리가 많이 비잖아
19,0,근데 마지막에 너무 좀 비참하잖아
20,0,액션만 빠뜨렸잖아
21,0,지갑도 내 게 되게 빠방했잖아
22,0,인력이 빠져나가잖아
23,0,난 그거 하기 싫어서 맨날 빠졌잖아
24,0,거 바로 그 승용차 승용차로 빠졌잖아
25,0,더가 빠졌잖아
26,0,아니 쟤 빠졌잖아
27,0,나 언더그라운드 밴드 갔다왔는데 진짜 갔다왔는데 이 킬로 빠졌잖아
28,0,싹 빠지잖아
29,0,재수강하면 그 점수가 빠지는 거잖아 그 과목이 빠지잖아
30,0,근까 흡혈귀니까 또 피가 빨간색이잖아
31,0,답장 진짜 빨랐잖아
32,0,런딤 뺄때리잖아
33,0,최화정 엄청나게 살 뺐잖아
34,0,그 내 내용 뻔하잖아
35,0,이번에 안 가면 삼학년 때는 근데 솔직히 가기 되게 뻘쭘하잖아
36,0,다 쓴다고 뻥치잖아
37,0,얼렁 뽑아
38,0,그래 그런 사람들만 뽑아
39,0,왜냐면은 너무 큰 사람 또 안 뽑아
40,0,나두 인터넷으로 뽕을 뽑아
41,0,여러 가지 분야에서 많이 뽑아
42,0,마취 안 하고는 못 뽑아
43,0,안 뽑아
44,0,기독교 많이 안 뽑잖아
45,0,완전 실패했다구 그래두 본전 뽑잖아
46,0,턱은 뾰족하잖아
47,0,근데 그 인간이 꼭 사라고 그러게 사 뿌렀잖아
48,0,아 허리 삐었잖아
49,0,은미 삐졌잖아
0,0,인간적으로 괜찮은 애잖아
1,0,그 뜨는 애잖아
2,0,졸라 야하잖아
3,0,어 그랬다고 하는데 내가 폭력 무지하게 약하잖아
4,0,거 봐 지금두 양이래잖아
5,0,항상 그 얘기잖아
6,0,아 그건 일반적인 얘기잖아
7,0,그 얘긴 솔직히 좀 곁다리 같은 얘기잖아
8,0,같은 얘기잖아
9,0,생각해 보면은 정말 말도 안 되는 얘기잖아
10,0,현명하거나 머리 좋은 거랑은 좀 다른 얘기잖아
11,0,피에이 측의 얘기잖아
12,0,꼭 굳이 어머니여야 될 필요는 없는 없는 얘기잖아
13,0,사실 지금 세계어와 민족어 하는 건 철학 쪽 문제 얘기잖아
14,0,뭐 육군 병력이 뭐 있더라두 부족하네 얼마네 이런 얘기하잖아
15,0,이제 반지 반지의 행방 아 반지의 행방을 찾아야 되니까 뭐 반지를 어떻게 해야 되냐고 막 이렇게 처음에 막 얘기하잖아
16,0,근데 사람들 쉽게 얘기하잖아
17,0,그리구 뭐 너희들도 뭐 어 작업에 들어간다 얘기하잖아
18,0,되게 과장되고 또 나쁘게 얘기하잖아
19,0,옆에서 계속 불만을 얘기하잖아
20,0,따지다가 얘기하잖아
21,0,아 원래 그렇게 얘기하잖아
22,0,그 얘기했었잖아
23,0,그때 그때도 그때도 얘기했잖아
24,0,지금 얘기했잖아
25,0,얘기했잖아
26,0,나 얘기했잖아
27,0,그렇게 얘기했잖아
28,0,팔던가라고 얘기했잖아
29,0,그래서 전에부터 얘기했잖아
30,0,아니 나 처음에 내가 얘기했잖아
31,0,야 내 얘기했잖아
32,0,머리 조심해라 얘기했잖아
33,0,니가 얘기했잖아
34,0,근데 어둡잖아
35,0,그거 되게 어렵잖아
36,0,내 동생이 어리잖아
37,0,아이 아직 어리잖아
38,0,송혜교도 잠재성 잠재력이 어마어마하잖아
39,0,어색하잖아
40,0,존나 어이없잖아
41,0,완전 어이없잖아
42,0,그때 완전 어이없었잖아
43,0,그니까 어제잖아
44,0,농담처럼 의지하는 이 있다는 어조잖아
45,0,근데 되게 억울하잖아
46,0,맨날 얻어먹잖아
47,0,힘을 얻잖아
48,0,이가 늘상 힘을 얻잖아
49,0,연예인들이 엄청 엄청나잖아
0,0,미국에서 악의 축 불량 국가라고 하는 공통점들 다 있잖아
1,0,필수과목 들어야 되는 거 있잖아
2,0,뮤직 비디오 있잖아
3,0,치킨 이렇게 그림 나온 거 있잖아
4,0,책받침 있잖아
5,0,버스 아니고 미니뻐스 있잖아
6,0,아 막 그 한 대 때려 주고 싶은 막 그런 거 있잖아
7,0,그래 갖구 거기 공원에서 싸우는 씬 있잖아
8,0,여자 있잖아
9,0,걔 있잖아
10,0,원초적인 막 그러한 분위기 있잖아
11,0,그 표본실 청개구리 있잖아
12,0,대가라고 막 칭하는 사람들 있잖아
13,0,그 미래에 싸우는 거 있잖아
14,0,그런 게 있잖아
15,0,또 제작하고 감독의 그런 관계가 있잖아
16,0,이 뭐 액 액션 씬 있잖아
17,0,보통 그거 아드레날린이나 사사미 있으면 보통 다 볼 수 있잖아
18,0,그 그 수색대 있잖아
19,0,그 그 비릿 있잖아
20,0,그 있잖아
21,0,거기다가 인제 포인트 카드 있잖아
22,0,총 쏘는 오락실 가면 총 쏘는 게임 중에 더  있잖아
23,0,저기 뭐 비밀이 알고 싶잖아 막 들어가면 막 으악 놀래고 그러면 놀래다가 막 그 그런 공포감이 있잖아
24,0,그 그런 거 있잖아
25,0,내가 기존의 오락 오락 같은 거 있잖아
26,0,그 일본판 미국판 한국판 막 여러 판 다 있잖아
27,0,그 옛날에 그 뭐냐 슛돌이 보면은 파워 슛 그런 거 있잖아
28,0,그런 영화 있잖아
29,0,키 째그맣구서는 안경 끼고 귀엽게 생긴 애 있잖아
30,0,한 번 꺾어서 또 올라가는 거 있잖아
31,0,거기는 진짜 유명한 게 있잖아
32,0,거기 그거 있잖아
33,0,빠박이 있잖아
34,0,그 그 누드 걔 있잖아
35,0,이런 생각 있잖아
36,0,거 있잖아
37,0,팀장 같은 거 있잖아
38,0,화학 반응 있잖아
39,0,스프링 같은 거 있잖아
40,0,그 듀라셀 있잖아
41,0,아무튼 그러다가 지금은 그거 있잖아
42,0,자기 막 생각하면 실천에 딱 옮기는 애들 있잖아
43,0,이런 거 있잖아
44,0,넘길라고 잡고 있잖아
45,0,쪽 있잖아
46,0,근처에 선화예고 있잖아
47,0,양반다리 있잖아
48,0,디스크 걸릴 수도 있잖아
49,0,호텔 경영 뭐 이런 거 있잖아
0,0,맞어 맞어 좋아 좋아
1,0,빠르면 빠를수록 좋아
2,0,어떡하면 좋아
3,0,결혼과 가족 이것도 좋아
4,0,아 아주 좋아
5,0,아주 좋아 아주 좋아
6,0,너무 좋아
7,0,아주 좋아
8,0,아이 좋아
9,0,이 일을 어쩌면 좋아
11,0,내가 제일 개인적으로 좋아하는 거는 네 번째가 좋아
12,0,니 눈높이 이하를 갈려면 되게 좋아
13,0,이론은 참 좋아
14,0,그거 있으면 되게 좋아
15,0,그니깐 씨디 구울 때는 다른 작업을 안 하는 게 좋아
16,0,그래픽이며 음성이며 컴퓨터보다 훨씬 처리가 좋아
17,0,별루 물은 안 좋아
18,0,응 한 바퀴 이렇게 돌아오기는 좋아
19,0,좋아 좋아
20,0,좋아
22,0,안 바르는 게 좋아
23,0,어 어머 너무 좋아
24,0,상당히 안 좋아
25,0,내가 마음 편하게 나갈 수 있어서 되게 좋아
26,0,지금은 그게 좋아
27,0,근데 우리 집은 그런 면에서는 되게 그런 계기루 해서 제사 이런 거루 해서 사람 모이는 건 좋아
28,0,물놀이 물놀이두 더울 땐 좋아
29,0,편한 게 좋아
30,0,난 두부만 부치면 개운해서 좋아
31,0,어 좋아
32,0,결혼하면 안 피는 게 좋아
33,0,난 역시 카프리가 제일 좋아
34,0,나 파인애플만 좋아
35,0,근데 이런 맛이 좋아
36,0,나도 돼지고기 좋아
37,0,그래 가지구 좋아
38,0,나 그런 게 좋아
39,0,비 오구 나서 놀러 가는 게 훨씬 좋아
41,0,학점은 좋아
42,0,몸에 안 좋아
43,0,이대로가 탁 좋아
44,0, 안 좋아
45,0,교직은 좋아
46,0,처음의 오에스티보다 좋아
47,0,다 좋아
48,0,이거 왜 이렇게 넌 질이 좋아
49,0,좋아
0,0,나도 하지만 물론 우리 엄마는 음식 장만까지 하잖아
1,0,나는 그것만 하잖아
2,0,서로 성격이 다른 사람이면 무슨 이벤트를 만들면서 그런 걸 잘 극복을 하잖아
3,0,지금 되게 웃긴 게 지금 오빠가 뭐 쎄컨드 어쩌구저쩌구 하잖아
4,0,직접 차 몰면 외국 애들하구 한 번에 경기 못 하잖아
5,0,동현이 봐라 꼼짝 못 하잖아
6,0,처음에 마사지를 하잖아
7,0,위가 반응을 하잖아
8,0,육개월 연수 갔다왔는데 영어 하나도 못 하잖아
9,0,모범은 안정되게 하잖아
10,0,그걸 아버지가 다 해 줘야 되는데 멀리 계시니까 못 하잖아
11,0,우준 씨 또 하라 그러면 심각하게 하잖아
12,0,아니 메이크업 다 하잖아
13,0,기냥 해 달라면 뭐라고 하잖아
14,0,음악캠프에서 스탠딩콘서트 하잖아
15,0,근까 잘 마신다는 게 그니까 자기가 기억을 잘 못 하잖아
16,0,아르바이트 하잖아
17,0,해 줘서 자립심이 없어서 부모님한테 붙어 산다 이런 식으루 그런 사람들을 기생족이라고 하잖아
18,0,당연하게 생각을 하잖아
19,0,뭐 뭐 물건 사는 걸로 스트레스 푼다고 하잖아
20,0,개를 안 키울라고 발악을 하잖아
21,0,적어두 버스는 거부는 안 하잖아
22,0,걔네 학교는 좋은 학교잖아
23,0,삼 학점씩이잖아
24,0,막 남아서 항의했잖아
25,0,그것두 일교시만 해당되잖아
26,0,뭘 알아 와서 얘기를 해야잖아
27,0,서로 그래도 무슨 얘기를 해야잖아
28,0,한 걸 다 반대를 했었잖아
29,0,그 오빠랑 성진이랑 이벤트 했었잖아
30,0,했었잖아
31,0,저 작년에는 계속 회화 했었잖아
32,0,영숙 언니가 그 얘기 했었잖아
33,0,발전했다 했잖아
34,0,폭력적인 지배를 했잖아
35,0,두문불출 공부를 했잖아
36,0,어제도 한참 그 얘기 했잖아
37,0,했잖아
38,0,일반적으로 하는 거 하나도 안 했잖아
39,0,나 해 태권도 했잖아
40,0,솔직히 걔네도 별로 안 했잖아
41,0,그걸 하기로 했잖아
42,0,그래 반대를 했잖아
43,0,어 반대를 했잖아
44,0,누가 지지했어 아무도 지지 안 했잖아
45,0,이라크  했잖아
46,0,힘을 키워 가지고 어느 정도 이렇게 좀 대등하게 할라고 그렇게 했잖아
47,0,유월달에 되게 개봉 많이 했잖아
48,0,그 사람이 그거 했잖아
49,0,우리 오늘 공부 너무 안 했잖아
0,0,아우 끔찍해서 못 가겠어
1,0,못 가겠어
2,0,여기서 과외 하는 덴 가까워
3,0,음 근데 강원도랑 가까워
4,0,아니 그렇게 안 가까워
5,0,전체적인 윤곽을 거의 씨유에 가까워
6,0,어 가까워
7,0,그 사람이 더 가까웠어
8,0,내가 백 가질 가르쳤어
9,0,가만있었어
10,0,삼월달에 가셨어
11,0,원래 선조 순장님이었는데 졸업하셔 가지고 다 주고 가셨어
12,0,실에 많이 있었는데 다 가져갔어
13,0,이거 되게 많이 남았었는데 애들 다 가져갔어
14,0,너네 사진을 가져갔어
15,0,옷은 많이 가져갔었어
17,0,이 왠 왠 연습장을 이렇게 많이 가져왔어
18,0,아니 우산 가져왔어
19,0,내가 지갑을 안 가져왔어
20,0,안 가져왔어
21,0,책으로 가져왔어
22,0,여자가 애를 가졌어
23,0,아유 가증스러워
24,0,아우 막 배가 막 간지러워
25,0,난 내 친구들 딱 갈렸어
26,0,아 그 정도로 감동했어
27,0,눈 감았어
28,0,거기 갔다왔어
29,0,군대 갔다왔어
30,0,군대를 갔다왔어
31,0,갔다왔어
32,0,나두 저번에 한 번 갔다왔어
33,0,너 엠티 갔다왔어
34,0,갔다왔어
35,0,나는 근데 옷도 대충 안 입고 그냥 갔어
36,0,나는 나는 열심히 보러 갔어
37,0,어쨌든 갔어
38,0,언제나 학교 갔어
39,0,버스 카드 있다 그래서 지하철 타고 갔어
40,0,동서울에 갔다가 어디를 그냥 가고 싶은 거야 그 동서울을 무작정 갔어
41,0,니 왜 갔어
42,0,내가 그런 추태를 보일까 봐 아예 오티를 안 갔어
43,0,어디 갔어
44,0,그렇게 일찍 갔어
45,0,한 사람 데리고 오면 같이 해 준다고 해서 갔어
46,0,그래 가지구 삼학년 이학기 때 이십사 학점을 들을려구 이렇게 방학 때는 마음을 딱 그렇게 먹고 갔어
47,0,수강 다 변경할려구 한 번 한 번밖에 안 갔어
48,0,손님들이 구경하다가 이제는 갔어
49,0,삼 사단에 있던 지휘관이 어디 저기 인천 쪽으로 갔어
0,0,우리는 벼 세우고 그랬어
1,0,상모를 옛날에 상모 갖다  열 두 발로 돌리고 막 그랬어
2,0,일학년 때는 자기도 그랬어
3,0,삼천 원에 팔고 그랬어
4,0,그랬어
5,0,그랬어
6,0,왜 그랬어
8,0,여기서 여기다 끄나풀 매구 그거 붙들고 걸음마 배우고 그랬어
9,0,다 죽는다 그랬어
10,0,영남에서도 그랬어
11,0,십이 주간 빡스 오피스 일윈가 그랬어
12,0,난 안 그랬어
13,0,그거 근까 나는 그랬어
14,0,만약에 이 만나서 그랬어
15,0,나는 그랬어
16,0,암튼 그랬어
17,0,그랬어
18,0,아무튼 그랬어
19,0,상호 형이 그랬어
20,0,포토러쉬 하고 막 그랬어
21,0,둘째가라면 서러워할 정도로 막 날리고 그랬어
22,0,우리 땐 그랬어
23,0,고등 학교 때도 그랬어
25,0,근데 너두 불르라 그랬어
26,0,그러면은 어떻게 어떻게 한다고 그랬어
27,0,어땠냐면 그때도 왜 그랬어
28,0,우리는 다들 처음에 보고 그랬어
29,0,아니야 근데 그 준 사람이 그랬어
30,0,즐겁게 하라 그랬어
32,0,자기 걸로 만들겠다고 막 그랬어
33,0,과장님이 바로 거기다 위에다 쓰구 막 그랬어
34,0,팩스 쓰는 거 많이 맡기구 막 그랬어
36,0,어우 왜 그랬어
38,0,그랬어
39,0,우리는 그랬어
40,0,어 그랬어
41,0,왜 그랬어
42,0,헤어지자고 그랬어
43,0,내가 언제 그랬어
44,0,여동생이 있다 그랬어
45,0,그러지 그랬어
46,0,왜 그랬어
47,0,그랬더니 이 그랬어
49,0,애들이 쑥스러워하니까 또 막 되게 피하구 막 그랬어
0,0,상을 저쪽에 치워 놨어
1,0,잘해 놨어
2,0,설치는 해 놨어
3,0,들을 수가 내가 딴 걸 해 놨어
4,0,어쨌든 써 놨어
5,0,아 교양 선택 표시해 놨어
6,0,신청해 놨어
7,0,사 간 거 그대로 갖다가 놨어
8,0,논을 해 놨어
9,0,그래 말은 해 놨어
10,0,구해 놨어
11,0,그걸 내가 거기다 넣어 놨어
12,0,그 전체한테 이름 알려 놨어
13,0,그래서 만 잠가 놨었어
14,0,언니 누구였어
15,0,그 눈빛 졸린 눈빛이었어
16,0,가위 눌렸었어
17,0,진짜 느꼈어
18,0,그걸 뼈저리게 느꼈어
19,0,오히려 돈 버는 돈보다는 그거보다 사람들 대하구 그런 거 되게 많이 느꼈어
20,0,기본기 하나만으로도 정말 훌륭한 민족이란 걸 느꼈어
21,0,오빠가 왜 이렇게 느려졌어
22,0,클릭스 안 늘렸어
23,0,그러니깐 어제는 이분 뛰었고 시간 조금 늘렸어
24,0,이렇게 잘 고치면 금방 금방 늘어
25,0,그러면 금방 늘어
26,0,금방 금방 늘어
27,0,막 늘어
28,0,훨씬 늘어
29,0,근데 부수는 늘어
30,0,삼만 원밖에 안 늘었어
31,0,삼만 원이 늘었어
32,0,늘었어
33,0,다 늘었어
34,0,열림터 일하면서 많이 늘었어
35,0,많이 늘었어
37,0,더 많이 늘었어
38,0,늙었어
39,0,뒷방 늙은이잖어
40,0,어 괜찮아 늦어
41,0,안 늦었어
42,0,학교 다녔어
43,0,학원 다녔어
44,0,혼자두 많이 다녔어
45,0,대체 상고 다녔어
46,0,난 학원 거의 안 다녔어
47,0,오빠 나 원래 이마 훤칠하게 하고 다녔어
48,0,학교 안 다녔어
49,0,박경림이가 동덕여대 다녔어
0,0,근까 음 못 갈 거 같애서 마음이 아팠어
1,0,안됐어
2,0,옛날처럼 꽃미남 같은 이미지가 없어져서 안타까워
3,0,너무 안타까워
4,0,앉았어
5,0,어릴 때부터 다리 꼬고 많이 앉았어
6,0,그 사람이 이렇게 더듬더듬해서 자리에 앉았어
7,0,어떤 여자 옆에 앉았어
8,0,기사 뒤에 앉았어
9,0,애가 딱 여기 앞에 앉았어
10,0,들어가 앉어
11,0,앉어
12,0,여기 앉어
13,0,그르니까 다리 피고 앉어
14,0,막 그러더니 거기 앉어
15,0,자리에 앉어
16,0,여기 앉어
17,0,그러다가 요행히 자리를 차지하고 앉어
18,0,이름이 어려워서 발음하진 않겠어
19,0,뭐 만득이가 연락하지 않겠어
20,0,수많은 걸들이 있지 않겠어
21,0,음 아니 그래두 뭐 작업을 할래면 영화관 가야 되지 않겠어
22,0,일학기 때도 하지 않았어
23,0,별로 좋진 않았어
24,0,사람이 막 되게 많지 않았어
25,0,뭐 그때 너 그때 사귀기 시작할 때 정도에 가지 않았어
26,0,너무 늦지 않았어
27,0,아 난 뭐 갈구진 않았어
28,0,왜 모집단이 정규분포를 따르지 않았어
29,0,정말 손도 대지 않았어
30,0,괜찮지 않았어
31,0,건드리고 싶지 않았어
32,0,락 음악의 역사는 그렇게 오래되지 않았어
33,0,나는 나는 대한민국에 태어나구 싶지 않았어
34,0,그게 크게 변하지 않았어
35,0,너보다 더 잘 하지 않았어
36,0,찍지도 않았어
37,0,넌 좀 있다고 그러지 않았어
38,0,아 원래 당신의 말발은 이렇지 않았어
39,0,그렇게 말을 해 놓고 참 그때도 별로 그쪽으로 가고 싶진 않았어
40,0,그때 나그네 배울 때 너의 눈빛이 심상치 않았어
41,0,아침에 아침에 눈 안 오지 않았어
42,0,수업 같지도 않았어
43,0,난 풀지도 않았어
44,0,한 시에 승희 만나기로 하지 않았어
45,0,나 이렇게 살고 싶지 않았어
46,0,아 나 쓰러지지 않았어
47,0,다시 복원하구 거기 있던 소장품하구 국립중앙박물관 따루 만들어서 건물 지어서 나가지 않았어
48,0,거의 완성되지 않았어
49,0,거기서 학교 다닌다 그러지 않았어
0,0,선생님이 불러 줬어
1,0,그런디 그 가이네가 교과서계를 줬어
2,0,명함 줬어
3,0,누가 빨간 옷을 입고 지나가길래 그 얘기를 해 줬어
4,0,다 나눠 줬어
5,0,뭐 별 필요없다고 밑에 그냥 애한테 줬어
6,0,연결 고리를 못 해 줬어
7,0,그래 가지고 나한테 그걸 사 줬어
8,0,서로 서로 오 오래도 안 해 줬어
9,0,정동진에 데려다 줬어
10,0,내가 마저 막 가는 길을 가르쳐 줬어
11,0,다이어리 꺼내서 막 찾아 가지구 가르쳐 줬어
12,0,멋진 남자 얘긴 안 해 줬어
13,0,미미 언니가 다 얘기해 줬어
14,0,아 저기 줬어
15,0,칠 개월로 해 줬어
16,0,세 갠가 딱 줬어
17,0,육개월을 꽁짜로 해 줬어
18,0,안 줬어
19,0,우리 언니한테 이렇게 많이 전수를 해 줬어
20,0,경희가 일 장 독음 달아 줬어
21,0,독음 좀 달아 줬어
22,0,아 저기 인도에 선교 간 누나가 얘기해 줬어
23,0,하나는 좀 잘 썼다고 얘기해 줬어
24,0,우리 반 애 하나가 그걸 치워 줬어
25,0,소주 딱 따라 줬어
26,0,나 얘가 적어 줬어
27,0,김동욱 선생님이 씨뿔 줬어
28,0,그리구 이름도 새겨 줬어
29,0,이메일 본 거는 내일 한 시쯤 어디서 보자 라는 얘길 했었는데 장소를 아직 안 정해 줬어
30,0,엄마가 물을 줬어
31,0,우리 할아버지 나한테 되게 잘해 줬어
32,0,나는 그래서 내가 있는 돈이 없 없어 가지구 만 원밖에 못 줬어
33,0,그걸로 줬어
34,0,그랬더니 언니가 케이에프씨 데려가 가지구 통닭 사 줬어
35,0,이분인 거 같은데 정확히 말을 안 해 줬어
36,0,나두 아줌마 앞에 서 있는데 앉을려니까 좀 그래서 비켜 줬어
37,0,이렇게 비켜 줬어
38,0,그거도 줬어
39,0,오빠가 벨트를 사 줬어
40,0,내 인정해 줬어
41,0,그 한의원에서 다시 지어 줬어
42,0,너 이거 왜 날 줬어
43,0,그래서 몇 학년 줬어
44,0,애 줬어
45,0,걔가 계속 운전을 해 줬었어
46,0,성전환두 보여 줬었어
47,0,그래서 아까 말해 줬잖어
48,0,아 쥐났어
49,0,즐거워 즐거워
0,0,그런 얘기를 했었어
1,0,저번에두 진실게임을 했었어
2,0,아니 내 친구두 한양대에서 이렇게 막 그때 막 이런 거 했었어
3,0,많이 했었어
4,0,너 안 했었어
5,0,하이킹을 가기루 했었어
6,0,일어 너 일어 안 했었어
7,0,보한집 했었어
8,0,그런 걸 니가 파악 다 돼 있구 다 알고 하면 남자 친구한테 그런 얘기 다 했었어
9,0,십자수를 어느 정도 했었어
10,0,옛날에 했었어
11,0,아 쎄일 안 했었어
12,0,아니 그럼 얼굴 마사지는 어떻게 했었어
13,0,얘기를 했었어
14,0,헐었어
15,0,헤어졌어
16,0,음 그렇게 하고 나서 그냥 헤어졌어
17,0,그러다가 헤어졌어
18,0,헤어졌어
19,0,걔랑 헷갈렸어
20,0,민자 언니 남자 친구하고 언니 남자 친구하고 헷갈렸어
21,0,나 갑자기 헷갈렸어
22,0,거의 호텔급이었어
23,0,거기는 거의 시설이 호텔급이었어
24,0,어 돈 아까워 가지고 혼났어
25,0,어제 근로 학생이 혼났어
26,0,그때는 과장님한테 혼났어
27,0,그 자국민이 보면은 얼마 화나겠어
28,0,아이 진짜 화났어
29,0,오늘 뭐 화났었어
30,0,월 화는 확실했어
31,0,다 확인했어
32,0,허 환장하것어
33,0,아우 그게 되게 황당스러워
34,0,최악의 훈련소였어
35,0,어 지운이 휴학했어
36,0,종윤이 휴학했어
37,0,내가 흔들리잖어
38,0,눈물을 흘렸어
39,0,내가 먹었는데 여기다 흘렸어
40,0,벌써 내가 프로필을 흘렸어
41,0,흥분했어
42,0,진짜 힘들어
43,0,힘들어
44,0,그렇게 하면은 힘들어
45,0,너무 힘들어
46,0,그면 너무 힘들어
48,0,일학년 과목은 별로 안 힘들어
49,0,그럼 요런 게 힘들어
0,0,가자
1,0,철희야 가자
2,0,그거 보러 가자
3,0,그냥 많이 같이 천국 가자
6,0,거기 가자
7,0,그래 가자
9,0,그래 도서관 가자
12,0,학술 답사 가자
13,0,가자
14,0,이쪽으로 가자
15,0,넘어 가자
16,0,캐러비안베이 가자
17,0,이제 가자
18,0,툭 쳐서 가자
19,0,가자
21,0,오늘 집에 가자
22,0,이차 가자
23,0,보러 가자
24,0,야 보러 가자
25,0,요거 먹구서는 가 가자
26,0,데리고 가자
27,0,머리 하러 가자
28,0,자 가자
29,0,빨리 가자
30,0,이렇게 가자
31,0,이쪽으로 이렇게 가자
32,0,가자
33,0,아냐 아냐 쌈밥 먹으러 가자
35,0,어 어어 가자
36,0,바 달리 가자라고
37,0,어 그럼 용산만 갔다오자
38,0,건너자
39,0,예서 메뉴 고르자
40,0,양 많은 걸로 고르자
41,0,빨리 고르자
42,0,즐겁게 공부하자
43,0,나하고 같이 공유하자
44,0,그러자
45,0,아 그러자
46,0,좀 이따가 뭐 골뱅이무침 시키던지 그러자
47,0,잠깐만 저 선생님한테 한번 해 달라고 그러자
48,0,오빠한테두 쓰구 민자한테두 쓰구 그러자
0,0,밖에 나가서 먹자
1,0,이제 통성명했으면 밥 먹자
2,0,밥을 먹자
3,0,우리 밥 먹자
4,0,먹자
7,0,아이스크림 먹자
8,0,순대볶음 떡볶이 라볶이 뭐 이렇게 먹자
9,0,저거 먹자
10,0,그래 나가서 먹자
11,0,밖에 나가서 라면이나 먹자
12,0,에이 아무거나 먹자
13,0,아니야 친구야 먹자
14,0,지들끼리 먹자야
15,0,이거를 바꾸자
16,0,바꾸자
17,0,퍼스트한테 받자
18,0,돈 좀 벌자
19,0,만약에 실이익을 따져 보자
20,0,그러구 한 번 사회 나가서 보자
21,0,파워포인트 근까 목차를 한번 정해 보자
22,0,이가 아니요 제가 먼저 보자
23,0,이가 보자
24,0,클래식 있으면 클래식 보자
25,0,그믄 보자
26,0,보자
27,0,여기까지 딱 후다닥 해 보자
28,0,지영아 보자
29,0,아 이제 고만하구 이거 보자
30,0,이메일 본 거는 내일 한 시쯤 어디서 보자
31,0,디렉터로 보자
32,0,높은 데 보자
33,0,너 내가 나 너 나중에 한번 보자
34,0,영화 보자
35,0,보자
36,0,아 그림 한번 더  보자
38,0,한번 보자
39,0, 보자
40,0, 한번 보자
41,0,이제 삼육공을 보자
42,0,아니 아니 아니 이야기 들어 보자
43,0,입 그 이런 우리가 어차피 남은 두 시간 질의랑 토론으로 좀 많이 가 보자
44,0,보자
45,0,그러면 한번 해 보자
46,0,해 보자
47,0,여기까지 먼저 보자
48,0,말을 해 보자
49,0,나도 한번 들어 보자
0,0,그래 차돌백이 좀 먹어 보자
1,0,그런데 이렇게 생각을 해 보자
2,0,쭈물대서 좀 보기 좋게 해 보자
3,0,그래프를 딱 때려 보자
4,0,이 표본평균을 구 구해 보자
5,0,요거 한번 보자
7,0,이거는 보자
8,0,열심히 풀어 보자
9,0,그믄은 다시 한 번 해 보자
10,0,엔터를 띡 눌러 보자
11,0,빨리 읽어 보자
12,0,자 빨리 인제 해 보자
13,0,디비디로 보자
14,0,그거를 보자
15,0,야 딴 거 좀 보자
16,0,장국영의 유작을 한번 봐 보자
17,0,정치면을 보면서 얘기를 좀 해 보자
18,0,디렉터로 보자
19,0,같이 가 보자
20,0,그거에 대해서 얘기해 보자
21,0,확인을 해 보자
22,0,잠깐 꺼 가지구 앞으로 좀 돌려 보자
23,0,다른 뭔갈 해 보자
24,0,학창시절에 가장 좋아했던 선생님을 한번 얘기해 보자
25,0,가정 가족 가정에 대해서 얘기해 보자
26,0,이번 이번 중간고사의 계획을 한번 들어 보자
27,0,자 인제 시험에 대해서 얘기해 보자
28,0,음음 그거 한번 해 보자
29,0,보니까 무슨 찬지 모르겠지만 아무튼 거릴 좁혀 보자
30,0, 생각해 보자
31,0,어 천안에서 보자
32,0,저쪽으로 가 보자
33,0,저 뒤쪽으로 한번 가 보자
34,0,그래 뭐 되는 대로 해 보자
35,0,나하구 내 친구 머릴 써서 아 그럼 우리 도로 주행을 서울에서 보자
36,0,언제 한번 우진이가 사 주는 술 먹어 보자
37,0,따로 보자
38,0,다음에 한번 보자
39,0,아휴 어디 아줌마 명함 좀 받아 보자
40,0,공통점은 나중에 보자
41,0,디비디 바까 보자
42,0,정말 우리 한민족 전체의 어떤 통일에 대해서 얘기를 한번 해 보자라고
43,0,체력을 보충하자
44,0,그래 봤자야
45,0,불르 부르자
46,0,내가 법원 경매로 진휘야 우리 아파트 사자
47,0,사자
48,0,개구리 올챙이 적 생각하자
49,0,너는 선보자
0,0,아이 뭐 이 정도 하자
1,0,그럼 한 잔만 하자
2,0,그래서 진혜야 너 어떻게 해서 저거 하자
3,0,너 하자
4,0,우리 녹음이나 하자
5,0,오늘은 영어 하자
6,0,그건 나중에 하자
7,0,빨리 하자
8,0,오 분만 더 하자
9,0,십 분만 더 하자
10,0, 하자
11,0,제시를 하자
12,0,복습 한번 하자
13,0,오분만 쉬었다가 하자
14,0,분비되는 식사를 하자
15,0,고건 나중에 다시 한번 얘기를 하자
16,0,민머리 브라더스 하자
17,0,그냥 구경이나 하자
18,0,그만 하자
20,0,야 딴 데 가서 이차를 하자
21,0,어허 껐다 하자
22,0,이거 빨리 하자
23,0,아 조금만 더 하자
24,0,오늘 여기까지 하자
25,0,그까 안들을 내 와 가지고 그 안들을 가지고 여론 조사를 하자
26,0,그래 커피 한 잔 먹고 하자
27,0,네 명 중에 다 같이 하자
28,0,고만 하자
29,0,우리 오빠랑 똑같이 하자
30,0,께임이나 하자
31,0,모양을 좋게 해서 나가라고 하자
32,0,한 다발로 하자
33,0,그럼 삼 대 삼 하자
34,0,어 그래 다음에 뭐 어떻게 만나면 술이나 한잔하자
35,0,다 합치자
0,0,가난해
1,0,그렇다구 내가 말하기에 우리 집 되게 가난해
